2	***CATEGORICAL***	r_down	r_up
r_down	***BIAS***	-0.351857
r_down	NVDA_market	0.427361
r_down	BLK_'s	-0.607343
r_down	M_report	0.416013
r_down	NVDA_'s	-0.107311
r_down	LMT_'s	-0.113393
r_down	M_'s	0.00931018
r_down	LUV_'s	-0.338813
r_down	COST_'s	0.218009
r_down	BBY_sales	-0.124267
r_down	CMCSA_'s	0.294855
r_down	APA_stocks	0.137767
r_down	APA_gains	1.05799
r_down	HES_stocks	-0.23525
r_down	ANF_'s	-0.20515
r_down	BBY_stocks	0.773623
r_down	JCP_'s	-0.26518
r_down	M_stocks	0.234386
r_down	LOW_'s	-0.0181739
r_down	MET_$	0.661541
r_down	PG_'s	0.099336
r_down	AMD_'s	-0.112644
r_down	NDAQ_'s	0.154489
r_down	CME_'s	0.320715
r_down	ICE_'s	-0.306305
r_down	CVX_$	0.238911
r_down	PRU_$	0.058745
r_down	AIG_$	0.460126
r_down	KEY_'s	0.113253
r_down	CVX_energy	0.300811
r_down	CVX_stocks	0.25922
r_down	CSCO_18	0.173453
r_down	USB_'s	0.0908076
r_down	WFC_'s	-0.217982
r_down	F_sales	-0.250517
r_down	T_'s	-0.255188
r_down	NBR_stocks	0.476744
r_down	IBM_'s	-0.069182
r_down	HIG_stocks	0.332693
r_down	AVP_'s	0.490665
r_down	AIG_'s	0.115269
r_down	USB_banks	0.639787
r_down	F_'s	0.307255
r_down	XOM_stocks	-0.0260287
r_down	BA_'s	-0.576139
r_down	MCD_'s	-0.0581275
r_down	CRM_'s	-0.354327
r_down	APC_gas	0.357456
r_down	JWN_stocks	-0.0126996
r_down	GIS_advisories	0.179748
r_down	WYNN_$	0.503219
r_down	MET_'s	-0.226851
r_down	AA_shares	-0.257575
r_down	HES_rally	-0.180969
r_down	GIS_surprises	0.179748
r_down	CHK_gas	0.442175
r_down	OXY_sector	0.990575
r_down	EMC_$	-0.0612269
r_down	OXY_market	-0.37762
r_down	COF_'s	-0.280759
r_down	BBT_'s	-0.127766
r_down	HBAN_'s	-0.0558074
r_down	FITB_'s	0.28796
r_down	UTX_'s	-0.106787
r_down	APC_stocks	-0.888917
r_down	BK_'s	0.234411
r_down	HAL_'s	0.292412
r_down	HAL_stocks	-0.0935603
r_down	CHK_stocks	0.0435596
r_down	SPLS_stocks	0.0365021
r_down	DOW_'s	-0.36807
r_down	BK_stocks	0.0378785
r_down	MRO_stocks	0.0890581
r_down	COF_bank	-0.120102
r_down	WAG_'s	-0.336989
r_down	MRO_'s	0.348875
r_down	WAG_$	0.259538
r_down	HUM_$	0.305702
r_down	V_'s	-0.0951089
r_down	COP_'s	-0.0688296
r_down	GME_'s	-0.642204
r_down	SPG_'s	-0.132475
r_down	PG_$	-0.255351
r_down	SYMC_$	-0.444308
r_down	COP_$	0.0893241
r_down	D_'s	-0.0160866
r_down	MJN_'s	-0.171881
r_down	MMM_stocks	-0.196889
r_down	COST_after	-0.00378814
r_down	K_'s	0.144689
r_down	GCI_'s	0.465977
r_down	ACN_'s	-0.345442
r_down	PBCT_'s	-0.0133713
r_down	CI_stocks	-0.550788
r_down	BMY_'s	-0.133151
r_down	BIIB_stocks	-0.486481
r_down	ADBE_close	-0.166218
r_down	AMGN_stocks	-0.525457
r_down	MDLZ_shares	0.439679
r_down	GPS_'s	0.902792
r_down	HSY_'s	0.396598
r_down	FLR_biggest	-0.195623
r_down	FLR_stocks	-0.0150108
r_down	AMGN_declining	-0.243168
r_down	USB_$	-0.151679
r_down	GD_'s	-0.31094
r_down	V_stocks	0.138699
