2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	0.184104
r_up	NVDA_market	-0.271767
r_up	BLK_'s	0.241492
r_up	BBY_'s	0.201569
r_up	HD_'s	-0.0666225
r_up	NVDA_'s	0.046905
r_up	HES_gains	1.10955
r_up	LMT_'s	-0.175359
r_up	BBY_after	0.172809
r_up	UPS_'s	0.386298
r_up	M_'s	-0.102344
r_up	NVDA_off	0.109834
r_up	LUV_stocks	-0.621791
r_up	APOL_stocks	-0.242265
r_up	BBBY_stocks	0.023029
r_up	CMCSA_'s	-0.175665
r_up	VLO_stocks	0.132665
r_up	APA_stocks	0.502877
r_up	TJX_surprises	0.240368
r_up	HES_stocks	0.441128
r_up	AMAT_up	-0.892599
r_up	BBY_stocks	-0.0397963
r_up	JCP_stocks	0.340118
r_up	TJX_advisories	0.240368
r_up	JCP_'s	0.191626
r_up	CSX_stock	0.246288
r_up	LOW_'s	-0.0955222
r_up	MET_$	-0.297105
r_up	PG_'s	-0.0207397
r_up	NDAQ_'s	-0.660763
r_up	CME_'s	-0.383379
r_up	ICE_'s	0.535739
r_up	WLP_'s	-0.417854
r_up	STI_'s	-0.0923073
r_up	WFM_shares	-0.0109344
r_up	CMA_'s	-0.695286
r_up	AIG_focus	0.840289
r_up	MDT_$	-0.122294
r_up	USB_'s	0.216425
r_up	WYNN_watch	-0.377475
r_up	WFC_'s	0.0743096
r_up	VLO_losses	-0.287143
r_up	ORCL_'s	-0.158828
r_up	NBR_stocks	-0.995919
r_up	M_$	0.105606
r_up	F_stocks	-0.707165
r_up	AIG_'s	-0.189025
r_up	FSLR_stocks	-0.190405
r_up	TAP_'s	-0.0782337
r_up	XOM_stocks	0.184284
r_up	BA_'s	0.314486
r_up	ANF_biggest	-0.505253
r_up	MCD_'s	-0.104053
r_up	TXN_rally	2.05027
r_up	CHK_gains	-0.538325
r_up	TSO_stocks	0.277919
r_up	MET_'s	0.324745
r_up	LOW_sector	-0.22806
r_up	CHK_gas	0.284971
r_up	SNI_'s	-0.485891
r_up	NBR_lead	0.0151353
r_up	EMC_$	-0.348977
r_up	NTAP_$	-0.0622585
r_up	APC_gains	1.3387
r_up	JWN_higher	0.769297
r_up	APC_lead	-0.660515
r_up	KO_$	0.397638
r_up	MRO_$	-0.238389
r_up	KO_'s	0.350069
r_up	SBUX_top	0.143721
r_up	VLO_$	-0.0784381
r_up	COF_'s	-0.0794972
r_up	BBT_'s	0.0811951
r_up	SLB_crude	0.979143
r_up	HBAN_'s	0.296164
r_up	UTX_'s	0.0642525
r_up	CAH_'s	-0.368055
r_up	BK_'s	-0.468158
r_up	HAL_'s	-0.367992
