2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	0.393153
r_up	NVDA_market	-0.40216
r_up	M_report	0.247123
r_up	LMT_'s	0.756759
r_up	UPS_'s	0.144862
r_up	M_'s	-0.0829341
r_up	M_retail	-0.25987
r_up	COST_'s	0.13282
r_up	COST_surprises	0.189546
r_up	BBBY_stocks	0.585773
r_up	BBY_sales	0.0891967
r_up	CMCSA_'s	-0.233695
r_up	BBY_data	0.160779
r_up	COST_advisories	0.189546
r_up	APA_stocks	-0.728075
r_up	CMG_'s	0.219012
r_up	HES_stocks	0.0241743
r_up	APOL_'s	-0.0715891
r_up	JCP_'s	0.0711262
r_up	LOW_'s	-0.0360164
r_up	PG_'s	-0.453837
r_up	CSCO_rise	0.154101
r_up	ICE_'s	0.411849
r_up	WLP_'s	-0.381287
r_up	MMM_watch	-1.04418
r_up	CVX_$	-0.0026632
r_up	STI_'s	-0.105196
r_up	MET_watch	-0.246005
r_up	AIG_$	-0.282817
r_up	RF_'s	0.266914
r_up	AES_'s	0.54301
r_up	WFM_shares	-0.905775
r_up	CI_'s	-0.31602
r_up	WLP_2011	0.173666
r_up	WFC_'s	0.111053
r_up	ORCL_'s	0.0979902
r_up	VZ_'s	-0.31496
r_up	NBR_stocks	-0.699039
r_up	HIG_stocks	-0.151188
r_up	AVP_'s	-0.638237
r_up	M_$	0.255379
r_up	SNDK_after	-0.272696
r_up	AIG_'s	-0.143096
r_up	FSLR_stocks	-0.218355
r_up	F_'s	-0.230017
r_up	XOM_stocks	0.126805
r_up	BA_'s	0.0961623
r_up	ANF_biggest	-0.00620695
r_up	M_10	0.403641
r_up	VLO_rally	0.429289
r_up	CHK_shares	0.694041
r_up	TXN_rally	0.262724
r_up	APC_gas	-0.167473
r_up	GPS_focus	0.581991
r_up	MET_'s	0.154244
r_up	NKE_surprises	0.296169
r_up	CHK_lead	0.836769
r_up	NKE_advisories	0.296169
r_up	NBL_$	-0.125717
r_up	SNI_'s	-0.0322817
r_up	LLY_stocks	-0.0758097
r_up	ADBE_focus	-0.290066
r_up	JWN_higher	0.0388813
r_up	MRO_$	-0.452779
r_up	KO_'s	0.161586
r_up	VLO_$	-0.00239565
r_up	COF_'s	-0.166732
r_up	BBT_'s	0.194522
r_up	SPLS_gains	0.439414
r_up	BK_gains	0.323446
r_up	FITB_'s	-0.261155
r_up	UTX_'s	0.464857
r_up	HAL_stocks	0.254313
r_up	CHK_stocks	-0.296855
r_up	BIG_gaining	0.204964
r_up	RAI_'s	-0.898317
r_up	CMA_stocks	0.132019
r_up	DOW_'s	-0.0636419
r_up	EMC_'s	-0.0278092
r_up	WMB_stocks	0.218503
r_up	BIG_declining	0.204964
r_up	MCK_'s	0.658535
r_up	SPLS_'s	0.195306
r_up	SPLS_declining	0.755107
r_up	EXC_'s	-0.127505
r_up	WAG_'s	0.555862
r_up	WAG_$	-0.0715257
r_up	MRK_n't	-0.22806
r_up	V_'s	-0.1188
r_up	COP_'s	-0.283315
r_up	BIIB_'s	-0.376005
r_up	GLW_$	0.000521598
r_up	GME_'s	0.42121
r_up	SPG_'s	0.203078
r_up	PPG_$	-0.299993
r_up	OXY_'s	0.270046
r_up	FCX_'s	-0.305654
r_up	VLO_'s	0.0118512
r_up	MMM_$	-0.24129
r_up	AA_'s	0.134721
r_up	COF_$	-0.355164
r_up	COP_$	-0.0317817
r_up	DVN_$	-0.15821
r_up	APC_n't	-0.211635
r_up	DPS_'s	0.110234
r_up	PEP_'s	0.0277705
r_up	BSX_'s	0.27272
r_up	NKE_'s	-0.209558
r_up	CVS_$	-0.546258
r_up	COST_profit	0.205077
r_up	PBCT_'s	0.171695
r_up	TWX_$	-0.279514
r_up	LOW_stocks	0.90899
r_up	CI_stocks	0.228782
r_up	APC_back	0.325407
r_up	LLY_'s	-0.313327
r_up	JNPR_tech	0.817075
r_up	MDLZ_'s	0.195865
r_up	BBY_gaining	0.180726
r_up	EMC_stocks	-0.305843
r_up	AMGN_stocks	0.387947
r_up	GPS_'s	-0.667484
r_up	STI_gaining	-0.750353
r_up	WIN_$	-0.43487
r_up	V_stocks	-0.419876
r_up	BBY_biggest	0.180726
r_up	STI_biggest	-0.750353
r_up	APC_'s	0.083073
r_up	MCO_'s	-0.0895483
r_up	ABT_'s	0.0714835
r_up	AEP_$	0.111155
r_up	PM_'s	-0.360136
r_up	BBY_declining	0.180726
r_up	HSP_'s	-0.81157
r_up	LEN_'s	0.121808
r_up	BBY_hit	-0.0506957
r_up	BBY_shares	0.185244
r_up	NVDA_stocks	0.894004
r_up	LEN_stocks	0.0314554
r_up	PRU_'s	0.243683
r_up	RRC_gas	0.269707
r_up	DHI_declining	-0.0121449
r_up	DHI_gaining	-0.0121449
r_up	ABT_$	-0.489589
r_up	MDT_n't	-1.66366
r_up	MU_stocks	-0.0123756
r_up	PRU_insurers	-0.157145
r_up	ZION_$	0.126337
r_up	HAL_lead	-0.0390635
r_up	JNPR_after	-1.19766
r_up	STI_n't	-0.127649
r_up	GME_stocks	-0.102939
r_up	GNW_stocks	-0.0175007
r_up	YUM_'s	-0.24938
r_up	MDT_focus	-0.209829
r_up	BMY_stocks	0.0495639
r_up	ADP_jobs	0.326076
r_up	PG_focus	-0.197329
r_up	AMD_shares	-0.153087
r_up	AMD_up	0.328927
r_up	RDC_stocks	-0.00792858
r_up	PG_stocks	-0.518497
r_up	HES_'s	0.226966
r_up	FDO_stocks	-0.644944
r_up	PFG_n't	-0.354726
r_up	VNO_'s	-0.603119
r_up	HOT_stocks	-0.193747
r_up	ADBE_'s	-0.52648
r_up	MAR_'s	-0.166637
r_up	HIG_'s	-0.584835
r_up	TSO_'s	-0.537305
r_up	MU_loss	-0.472745
r_up	OMC_'s	-0.380927
r_up	OXY_$	-0.747066
r_up	EA_game	0.621421
r_up	MU_'s	0.660342
r_up	SCHW_'s	0.187376
r_up	LLY_$	-0.575806
r_up	BMY_$	0.124315
r_up	BTU_stocks	-0.983753
r_up	GPS_stocks	-0.470552
r_up	GLW_stocks	-0.524615
