2	***CATEGORICAL***	r_up	r_down
r_up	***BIAS***	0.602311
r_up	BLK_'s	0.0525794
r_up	HD_'s	-0.101618
r_up	UPS_'s	-0.132063
r_up	M_'s	-0.146412
r_up	M_retail	0.26473
r_up	LUV_'s	0.107269
r_up	COST_'s	-0.266567
r_up	COST_surprises	0.0829319
r_up	LUV_stocks	0.181459
r_up	BBY_data	0.878183
r_up	COST_advisories	0.0829319
r_up	UPS_stocks	-0.691303
r_up	TJX_surprises	0.133428
r_up	COST_stocks	-0.131351
r_up	ANF_'s	0.00112925
r_up	BBY_stocks	-0.0579214
r_up	APOL_'s	0.254599
r_up	TJX_advisories	0.133428
r_up	JCP_'s	0.378221
r_up	LOW_'s	0.0129945
r_up	PG_'s	-0.0535663
r_up	NDAQ_'s	-0.202801
r_up	PNC_'s	0.232291
r_up	X_'s	0.08185
r_up	ICE_'s	0.430831
r_up	PRU_$	-0.152935
r_up	AET_'s	-0.178465
r_up	AIG_$	0.164864
r_up	RF_'s	0.210459
r_up	ICE_higher	0.0442058
r_up	CSCO_shares	0.348561
r_up	IR_52	0.395546
r_up	WYNN_watch	-1.04876
r_up	ORCL_'s	0.0395949
r_up	VZ_'s	0.192914
r_up	T_'s	0.348057
r_up	NBR_stocks	-0.0432773
r_up	IBM_'s	0.541558
r_up	MUR_stocks	-0.549034
r_up	AVP_'s	-0.168257
r_up	M_$	0.0290702
r_up	F_stocks	-0.445142
r_up	VLO_energy	-0.0106042
r_up	FSLR_stocks	-0.271608
r_up	COF_banks	-0.127146
r_up	F_'s	-0.144103
r_up	XOM_energy	-0.178274
r_up	BA_'s	0.480621
r_up	MU_shares	-0.756151
r_up	NBR_energy	-0.660699
r_up	PFG_'s	-0.41315
r_up	MCD_'s	-0.0521303
r_up	CRM_'s	0.0434848
r_up	TXN_rally	1.2884
r_up	TSO_stocks	0.333254
r_up	MET_'s	0.00197575
r_up	LOW_sector	-0.501507
r_up	HD_sector	-0.0207519
r_up	CHK_gas	1.29732
r_up	LLY_stocks	-0.321271
r_up	NTAP_$	-0.152594
r_up	HD_data	-0.514815
r_up	KO_$	0.663316
r_up	MRO_$	-0.830193
r_up	PCG_$	0.423974
r_up	VLO_$	-0.350649
r_up	EXC_surprises	0.0396209
r_up	EMR_'s	-0.281186
r_up	BBT_'s	0.120919
r_up	HBAN_'s	0.0972198
r_up	EXC_advisories	0.0396209
r_up	MTB_'s	-0.276368
r_up	BK_'s	-0.303665
r_up	HAL_stocks	0.953501
r_up	SLB_$	-0.0325551
r_up	CHK_stocks	-0.654982
r_up	RAI_'s	0.0422151
r_up	DOW_'s	-0.0680194
r_up	MRO_stocks	0.32243
r_up	DO_'s	0.606254
r_up	MRK_n't	0.63129
r_up	HUM_$	0.34428
r_up	RRC_'s	-0.0411537
r_up	V_'s	0.117941
r_up	COP_'s	-0.408195
r_up	BIIB_'s	0.115386
r_up	PPG_$	0.461174
r_up	TWX_'s	-0.493553
r_up	OXY_'s	0.117804
r_up	KEY_rise	0.375098
r_up	SYMC_$	0.964659
r_up	COP_$	0.0167929
r_up	D_'s	0.00347583
r_up	APC_n't	-1.08087
r_up	BSX_'s	-0.0441994
r_up	NKE_'s	-0.522164
r_up	GCI_'s	-0.326099
r_up	JNPR_but	-0.603615
r_up	GCI_biggest	-0.0089911
r_up	EA_'s	0.00914265
r_up	KR_profit	-0.574315
r_up	COST_futures	-0.445436
r_up	COST_data	0.434296
r_up	LLY_'s	-0.171254
r_up	EA_sales	0.723347
r_up	MDLZ_'s	0.181664
r_up	EMC_stocks	0.0344483
r_up	BBY_up	0.449775
r_up	AMGN_stocks	0.552935
r_up	GPS_'s	-1.05138
r_up	GILD_focus	0.27293
r_up	AXP_lower	-1.0545
r_up	WIN_$	-0.0189282
r_up	AMGN_'s	-0.285435
r_up	MCO_'s	-0.0457744
r_up	ABT_'s	0.564436
r_up	CHK_$	0.0157778
r_up	BRCM_chip	-0.0978451
r_up	RRC_stocks	-0.227708
r_up	HSP_'s	-0.72857
r_up	JOY_surprises	-0.0868302
r_up	BRCM_gains	-2.06842
r_up	DHI_stocks	-0.228753
r_up	CRM_stocks	-0.307884
r_up	AMD_rally	0.500957
r_up	DHI_'s	-0.16298
r_up	AMD_stocks	-0.310647
r_up	PHM_stocks	1.08939
r_up	NVDA_stocks	0.123268
r_up	PRU_'s	-0.117324
r_up	DD_'s	-0.0415885
r_up	JOY_advisories	-0.0868302
r_up	NVDA_gains	0.454502
r_up	BRCM_after	1.0571
r_up	UNH_'s	-0.0144854
r_up	DHR_$	-0.62882
r_up	BHI_'s	-1.13211
r_up	LUV_oil	0.390559
r_up	NKE_stock	1.10795
r_up	FDX_'s	-0.29819
r_up	ABT_$	-0.380393
r_up	MU_stocks	0.194418
r_up	PRU_insurers	-0.305197
r_up	SLB_gains	-0.838711
r_up	ZION_$	0.409884
r_up	GME_stocks	-0.54632
r_up	CBS_'s	-0.148589
r_up	YUM_'s	-0.253754
r_up	MDT_stocks	-0.87317
r_up	ADP_jobs	-0.454362
r_up	BLK_firms	-0.489316
r_up	DO_stocks	-0.256507
r_up	PG_focus	-0.194043
r_up	RDC_stocks	-0.0481484
r_up	AMD_sector	-0.0650043
r_up	PG_stocks	-0.183338
r_up	RF_rally	0.00325347
r_up	AMGN_n't	0.821827
r_up	MON_stocks	0.738559
r_up	MU_sector	-0.0458266
r_up	FDO_'s	0.0828989
r_up	ADBE_'s	0.0753023
r_up	NOV_stocks	-0.168812
r_up	BMY_declining	0.178349
r_up	BMY_gaining	0.178349
r_up	TSO_'s	-0.0560868
r_up	IP_'s	-0.0549284
r_up	OXY_$	-1.12009
r_up	CNX_stocks	0.669996
r_up	EA_game	0.0058912
r_up	MU_'s	0.062108
r_up	SCHW_'s	0.258153
r_up	LLY_$	-0.206956
r_up	MU_losses	-0.10777
r_up	BMY_biggest	0.178349
r_up	GPS_stocks	-0.0620065
r_up	AGN_'s	0.173658
r_up	AA_stocks	-0.647008
r_up	NTAP_focus	-0.156207
r_up	TXN_gains	0.513699
r_up	THC_'s	0.29961
r_up	VIAB_$	0.131892
r_up	DD_$	-0.104925
r_up	SJM_focus	0.744892
r_up	QCOM_higher	0.142925
r_up	RF_stocks	0.0526366
r_up	WYNN_'s	-0.700815
r_up	TWC_'s	-0.00347872
r_up	SO_'s	-0.0596162
r_up	V_$	0.00427155
r_up	HON_'s	-0.211971
r_up	ADBE_tech	0.403502
r_up	HIG_$	-0.5057
r_up	KEY_$	0.187112
r_up	EMR_stocks	-0.0356518
r_up	WFM_biggest	-0.156319
r_up	WY_'s	0.547394
r_up	THC_biggest	-0.202009
r_up	TRV_after	-0.255833
r_up	HSP_stocks	-0.0357847
r_up	DF_stocks	-0.719953
r_up	TRV_rise	0.0113468
r_up	PCLN_'s	0.790606
r_up	NDAQ_stocks	0.192097
r_up	MYL_'s	-0.38507
r_up	VLO_lower	-0.803853
r_up	TWX_stocks	-0.1347
r_up	QCOM_$	0.156254
r_up	QCOM_'s	-0.178703
r_up	BTU_coal	0.0747766
r_up	SBUX_$	-0.631125
r_up	DE_'s	0.480544
r_up	KSS_'s	-0.0353783
r_up	BMY_shares	0.207301
r_up	BIIB_drug	0.238562
r_up	SJM_profit	0.699926
r_up	FHN_stocks	0.2202
r_up	ORCL_$	-0.0587585
r_up	ORCL_stocks	-0.326557
r_up	EBAY_'s	0.220209
r_up	LLY_5	-0.081081
r_up	NFLX_'s	-0.34724
r_up	DIS_'s	-0.237837
r_up	BHI_profit	-0.295689
r_up	COP_energy	-0.206901
r_up	AMD_tech	-0.218322
r_up	TXN_techs	0.143949
r_up	DFS_$	-0.183968
r_up	AXP_'s	-0.396204
r_up	VLO_gas	-1.76426
r_up	GD_$	-0.392264
r_up	JWN_profit	0.697059
r_up	YUM_watch	0.0250819
r_up	DIS_stocks	-0.287929
r_up	TGT_$	0.311056
r_up	GE_'s	0.000555762
r_up	DE_$	0.844232
r_up	AET_stocks	0.734906
r_up	K_stocks	1.33815
r_up	AON_'s	-0.0843845
r_up	DTE_'s	0.81566
r_up	UTX_$	-0.229519
r_up	CTSH_'s	0.171571
r_up	MRK_'s	-0.164305
r_up	M_off	0.135497
r_up	FSLR_'s	0.593685
r_up	TGT_stocks	0.204183
r_up	WDC_stocks	0.280405
r_up	JCP_rise	0.855893
r_up	GPS_$	-0.317993
r_up	MAR_$	0.437508
r_up	ITW_'s	0.150411
r_up	MON_surprises	0.121596
r_up	APA_'s	-0.211739
r_up	COST_rise	0.0495336
r_up	INTC_tech	0.0643351
r_up	FFIV_stocks	0.374325
r_up	XOM_'s	0.0701444
r_up	WFC_$	-0.672091
r_up	MON_advisories	0.121596
r_up	JCP_10	0.426787
r_up	STI_$	-0.277937
r_up	FLS_$	0.238378
r_up	INTC_but	0.268141
r_up	CVX_'s	0.0541705
r_up	SNDK_stocks	0.156502
r_up	DO_shares	0.311535
r_up	MTB_$	-0.297393
r_up	ETN_'s	0.381715
r_up	WIN_'s	-0.499505
r_up	WIN_stocks	-1.38369
r_up	WM_'s	-0.360698
r_up	SCHW_$	-0.544416
r_up	TXT_'s	0.639008
r_up	TXN_retreat	-1.66681
r_up	KEY_n't	0.378077
r_up	LEG_focus	0.109729
r_up	BAX_$	-0.181063
r_up	ALTR_'s	0.268035
r_up	HBAN_$	-0.568508
r_up	EA_stocks	0.369852
r_up	CSCO_stocks	0.620318
r_up	AXP_fall	-0.388057
r_up	NWL_surprises	-0.12314
r_up	CNX_energy	-0.912344
r_up	CBS_$	0.312597
r_up	BEN_stocks	-0.0629169
r_up	NWL_advisories	-0.12314
r_up	STX_watch	-0.207767
r_up	TER_stocks	0.322059
r_up	CMCSA_$	0.11807
r_up	IBM_stocks	0.0318623
r_up	JNPR_gains	-0.164586
