APC	20120402	77.88	78.64	r_up	
APC	20120403	78.64	78.74	r_up	
APC	20120404	78.74	77.66	r_down	
APC	20120405	77.66	77.8	r_up	
APC	20120409	77.8	75.38	r_down	sector:1 over:1 falls:1 1:1 lose:1 energy:1
APC	20120410	75.38	74.19	r_down	
APC	20120411	74.19	73.93	r_down	
APC	20120412	73.93	76.14	r_up	
APC	20120413	76.14	74.52	r_down	
APC	20120416	74.52	72.94	r_down	30:1
APC	20120417	72.94	73.31	r_up	
APC	20120418	73.31	72.11	r_down	
APC	20120419	72.11	71.86	r_down	
APC	20120420	71.86	71.3	r_down	
APC	20120423	71.3	70.58	r_down	
APC	20120424	70.58	71.66	r_up	
APC	20120425	71.66	72.34	r_up	
APC	20120426	72.34	73.7	r_up	
APC	20120427	73.7	73.35	r_down	
APC	20120430	73.35	72.78	r_down	's:1 surprises:1 after:1 watch:1 hours:1 advisories:1 rallies:1 higher:1
APC	20120501	72.78	74.62	r_up	billionaires:1 stocks:1 5:1 's:1 picked:1
APC	20120502	74.62	72.47	r_down	
APC	20120503	72.47	71.02	r_down	
APC	20120504	71.02	68.6	r_down	
APC	20120507	68.6	68.56	r_down	
APC	20120508	68.56	68.69	r_up	's:1
APC	20120509	68.69	68.21	r_down	energy:1 stocks:1 sink:1
APC	20120510	68.21	68.86	r_up	
APC	20120511	68.86	67.91	r_down	
APC	20120514	67.91	66.35	r_down	
APC	20120515	66.35	65.99	r_down	
APC	20120516	65.99	64.69	r_down	off:1 energy:1 oil:1 foils:1 stocks:1
APC	20120517	64.69	63.25	r_down	
APC	20120518	63.25	62.51	r_down	
APC	20120521	62.51	64.36	r_up	
APC	20120522	64.36	63.73	r_down	
APC	20120523	63.73	63.58	r_down	's:1
APC	20120524	63.58	63.27	r_down	energy:1 gains:1 lead:1 stock:1
APC	20120525	63.27	62.71	r_down	
APC	20120529	62.71	64.07	r_up	
APC	20120530	64.07	61.87	r_down	
APC	20120531	61.87	60.64	r_down	's:2
APC	20120601	60.64	57.79	r_down	
APC	20120604	57.79	56.78	r_down	
APC	20120605	56.78	58.51	r_up	
APC	20120606	58.51	61.79	r_up	
APC	20120607	61.79	62.83	r_up	equities:1 support:1 oil:1 up:1
APC	20120608	62.83	63.46	r_up	
APC	20120611	63.46	61.53	r_down	
APC	20120612	61.53	63.3	r_up	strides:1 energy:1 stocks:1 find:1 footing:1
APC	20120613	63.3	62.72	r_down	
APC	20120614	62.72	63.67	r_up	
APC	20120615	63.67	65.07	r_up	
APC	20120618	65.07	64.34	r_down	
APC	20120619	64.34	65.5	r_up	
APC	20120620	65.5	63.92	r_down	
APC	20120621	63.92	60.29	r_down	
APC	20120622	60.29	61.65	r_up	
APC	20120625	61.65	59.8	r_down	1.03:1 adds:1 $:5 up:2 acreage:1 1:2 bln:1
APC	20120626	59.8	60.18	r_up	
APC	20120627	60.18	61.92	r_up	
APC	20120628	61.92	62.96	r_up	
APC	20120629	62.96	65.9	r_up	perk:1 energy:1 stocks:1 up:1
APC	20120702	65.9	65.36	r_down	's:1
APC	20120703	65.36	68.74	r_up	
APC	20120705	68.74	66.83	r_down	cut:1 energy:1 weak:1 falls:1 output:1 stocks:1
APC	20120706	66.83	65.21	r_down	
APC	20120709	65.21	66.03	r_up	
APC	20120710	66.03	64.48	r_down	
APC	20120711	64.48	66.28	r_up	
APC	20120712	66.28	67.81	r_up	drop:1 energy:1 upgrade:1 gains:1 stocks:1
APC	20120713	67.81	68.5	r_up	deals:1 fields:1 energy:1
APC	20120716	68.5	70.36	r_up	energy:1 stocks:1 up:1 rise:1
APC	20120717	70.36	71.5	r_up	
APC	20120718	71.5	72.3	r_up	energy:1 stocks:1 up:1 rise:1
APC	20120719	72.3	72.26	r_down	stocks:1 tap:1 $:1 energy:1 up:1 oil:1 92:1
APC	20120720	72.26	71.73	r_down	
APC	20120723	71.73	69.97	r_down	
APC	20120724	69.97	68.6	r_down	
APC	20120725	68.6	69.21	r_up	
APC	20120726	69.21	70.84	r_up	31:1
APC	20120727	70.84	71.09	r_up	
APC	20120730	71.09	71.43	r_up	
APC	20120731	71.43	69.13	r_down	surprises:1 advisories:1
APC	20120801	69.13	68.32	r_down	loss:1 oil:1 gains:1 limits:1 stock:1
APC	20120802	68.32	65.92	r_down	sector:1 energy:1 weak:1 bolt:1
APC	20120803	65.92	68.1	r_up	
APC	20120806	68.1	67.91	r_down	
APC	20120807	67.91	70.21	r_up	
APC	20120808	70.21	69.46	r_down	
APC	20120809	69.46	69.34	r_down	
APC	20120810	69.34	69.36	r_up	
APC	20120813	69.36	68.19	r_down	
APC	20120814	68.19	68.73	r_up	
APC	20120815	68.73	68.75	r_up	
APC	20120816	68.75	70.65	r_up	
APC	20120817	70.65	70.02	r_down	
APC	20120820	70.02	69.29	r_down	sector:1 weighs:1 up:1 deal:1
APC	20120821	69.29	69.24	r_down	surprises:1 energy:1 up:1 advisories:1 heats:1 hands:1 change:1
APC	20120822	69.24	69.61	r_up	
APC	20120823	69.61	68.61	r_down	
APC	20120824	68.61	69.26	r_up	
APC	20120827	69.26	68.46	r_down	
APC	20120828	68.46	68.96	r_up	rise:1 nears:1
APC	20120829	68.96	69.4	r_up	
APC	20120830	69.4	67.95	r_down	stocks:1 oil:1 's:6 retreat:1 lead:1
APC	20120831	67.95	68.96	r_up	's:2
APC	20120904	68.96	68.82	r_down	
APC	20120905	68.82	68.37	r_down	
APC	20120906	68.37	70.75	r_up	firmer:1 crude:1 rally:1 stocks:1 boost:1 euro:1
APC	20120907	70.75	71.96	r_up	
APC	20120910	71.96	70.17	r_down	
APC	20120911	70.17	71.38	r_up	
APC	20120912	71.38	72.19	r_up	
APC	20120913	72.19	73.85	r_up	
APC	20120914	73.85	75.34	r_up	
