LMT	20120402	84.68	85.91	r_up	
LMT	20120403	85.91	85.82	r_down	
LMT	20120404	85.82	85.13	r_down	500:1
LMT	20120405	85.13	84.96	r_down	
LMT	20120409	84.96	83.63	r_down	
LMT	20120410	83.63	82.62	r_down	
LMT	20120411	82.62	83.39	r_up	
LMT	20120412	83.39	84.97	r_up	
LMT	20120413	84.97	84.15	r_down	
LMT	20120416	84.15	84.41	r_up	
LMT	20120417	84.41	85.38	r_up	
LMT	20120418	85.38	85.16	r_down	
LMT	20120419	85.16	85.13	r_down	n't:1
LMT	20120420	85.13	85.61	r_up	
LMT	20120423	85.61	85.31	r_down	
LMT	20120424	85.31	85.88	r_up	
LMT	20120425	85.88	85.74	r_down	
LMT	20120426	85.74	86.42	r_up	decline:1 after:1 jobless:1 futures:1 watch:1 claims:1 data:1
LMT	20120427	86.42	86.04	r_down	
LMT	20120430	86.04	85.32	r_down	
LMT	20120501	85.32	85.33	r_up	
LMT	20120502	85.33	84.89	r_down	
LMT	20120503	84.89	84.31	r_down	
LMT	20120504	84.31	82.77	r_down	rates:1 stocks:1 capping:1 swap:1 bonds:1
LMT	20120507	82.77	82.28	r_down	
LMT	20120508	82.28	82.11	r_down	
LMT	20120509	82.11	81.0	r_down	
LMT	20120510	81.0	81.16	r_up	
LMT	20120511	81.16	80.3	r_down	
LMT	20120514	80.3	80.29	r_down	
LMT	20120515	80.29	79.72	r_down	's:1
LMT	20120516	79.72	79.47	r_down	
LMT	20120517	79.47	78.06	r_down	
LMT	20120518	78.06	78.01	r_down	
LMT	20120521	78.01	78.81	r_up	
LMT	20120522	78.81	78.87	r_up	
LMT	20120523	78.87	78.55	r_down	
LMT	20120524	78.55	78.57	r_up	
LMT	20120525	78.57	77.94	r_down	
LMT	20120529	77.94	78.84	r_up	
LMT	20120530	78.84	78.97	r_up	
LMT	20120531	78.97	78.97	r_up	
LMT	20120601	78.97	77.47	r_down	
LMT	20120604	77.47	77.3	r_down	
LMT	20120605	77.3	77.08	r_down	
LMT	20120606	77.08	78.57	r_up	
LMT	20120607	78.57	79.31	r_up	
LMT	20120608	79.31	79.44	r_up	billion:1 5:1 $:1 competition:1 replace:1
LMT	20120611	79.44	78.65	r_down	
LMT	20120612	78.65	79.52	r_up	
LMT	20120613	79.52	78.85	r_down	
LMT	20120614	78.85	79.48	r_up	
LMT	20120615	79.48	79.59	r_up	
LMT	20120618	79.59	80.84	r_up	
LMT	20120619	80.84	81.36	r_up	
LMT	20120620	81.36	80.63	r_down	4.6:2 $:2
LMT	20120621	80.63	80.47	r_down	
LMT	20120622	80.47	81.41	r_up	
LMT	20120625	81.41	80.36	r_down	
LMT	20120626	80.36	79.53	r_down	
LMT	20120627	79.53	80.99	r_up	
LMT	20120628	80.99	80.62	r_down	
LMT	20120629	80.62	83.06	r_up	's:2
LMT	20120702	83.06	83.13	r_up	
LMT	20120703	83.13	83.47	r_up	
LMT	20120705	83.47	82.98	r_down	
LMT	20120706	82.98	82.85	r_down	
LMT	20120709	82.85	83.35	r_up	
LMT	20120710	83.35	83.0	r_down	740:2
LMT	20120711	83.0	82.83	r_down	's:1
LMT	20120712	82.83	82.04	r_down	
LMT	20120713	82.04	83.22	r_up	
LMT	20120716	83.22	83.11	r_down	
LMT	20120717	83.11	83.39	r_up	
LMT	20120718	83.39	84.5	r_up	10,000:1
LMT	20120719	84.5	84.42	r_down	
LMT	20120720	84.42	83.66	r_down	
LMT	20120723	83.66	82.89	r_down	
LMT	20120724	82.89	83.73	r_up	's:1 5.3:2 watch:1 2nd:2
LMT	20120725	83.73	83.63	r_down	surprises:1 advisories:1
LMT	20120726	83.63	84.46	r_up	
LMT	20120727	84.46	86.03	r_up	
LMT	20120730	86.03	84.96	r_down	
LMT	20120731	84.96	85.14	r_up	
LMT	20120801	85.14	84.85	r_down	
LMT	20120802	84.85	84.36	r_down	
LMT	20120803	84.36	85.26	r_up	$:1 1.1:1
LMT	20120806	85.26	84.88	r_down	
LMT	20120807	84.88	86.15	r_up	
LMT	20120808	86.15	86.69	r_up	
LMT	20120809	86.69	86.36	r_down	dilemma:1
LMT	20120810	86.36	86.82	r_up	
LMT	20120813	86.82	86.91	r_up	
LMT	20120814	86.91	87.13	r_up	
LMT	20120815	87.13	87.28	r_up	
LMT	20120816	87.28	87.8	r_up	
LMT	20120817	87.8	88.13	r_up	
LMT	20120820	88.13	89.01	r_up	
LMT	20120821	89.01	89.46	r_up	
LMT	20120822	89.46	88.73	r_down	
LMT	20120823	88.73	87.94	r_down	
LMT	20120824	87.94	88.18	r_up	
LMT	20120827	88.18	88.01	r_down	
LMT	20120828	88.01	88.21	r_up	
LMT	20120829	88.21	87.67	r_down	
LMT	20120830	87.67	87.68	r_up	
LMT	20120831	87.68	87.88	r_up	
LMT	20120904	87.88	87.3	r_down	
LMT	20120905	87.3	88.26	r_up	
LMT	20120906	88.26	89.51	r_up	
LMT	20120907	89.51	88.89	r_down	
LMT	20120910	88.89	88.74	r_down	
LMT	20120911	88.74	88.94	r_up	
LMT	20120912	88.94	89.12	r_up	
LMT	20120913	89.12	89.8	r_up	
LMT	20120914	89.8	89.21	r_down	
LMT	20120917	89.21	88.92	r_down	
LMT	20120918	88.92	88.49	r_down	
LMT	20120919	88.49	88.94	r_up	n't:1
LMT	20120920	88.94	87.92	r_down	
LMT	20120921	87.92	88.03	r_up	
LMT	20120924	88.03	87.79	r_down	
LMT	20120925	87.79	88.23	r_up	
LMT	20120926	88.23	88.63	r_up	
LMT	20120927	88.63	89.16	r_up	15:2
LMT	20120928	89.16	90.04	r_up	
LMT	20121001	90.04	90.1	r_up	
LMT	20121002	90.1	89.83	r_down	
LMT	20121003	89.83	89.76	r_down	
LMT	20121004	89.76	91.14	r_up	
LMT	20121005	91.14	91.0	r_down	
LMT	20121008	91.0	90.65	r_down	
LMT	20121009	90.65	90.37	r_down	bands:1 volatility:1
LMT	20121010	90.37	89.4	r_down	vs.:1
LMT	20121011	89.4	89.41	r_up	's:1
LMT	20121012	89.41	89.64	r_up	
