KSS	20120402	48.32	49.74	r_up	
KSS	20120403	49.74	50.04	r_up	
KSS	20120404	50.04	50.2	r_up	see:1 muscle:1 continued:1 sales:1 shopper:1
KSS	20120405	50.2	48.6	r_down	
KSS	20120409	48.6	48.24	r_down	
KSS	20120410	48.24	47.28	r_down	
KSS	20120411	47.28	47.55	r_up	's:1
KSS	20120412	47.55	48.22	r_up	department:1 money:1 made:1 stores:1 analyst:1
KSS	20120413	48.22	47.9	r_down	
KSS	20120416	47.9	49.02	r_up	
KSS	20120417	49.02	49.4	r_up	
KSS	20120418	49.4	49.27	r_down	
KSS	20120419	49.27	48.8	r_down	
KSS	20120420	48.8	48.74	r_down	
KSS	20120423	48.74	48.27	r_down	
KSS	20120424	48.27	47.65	r_down	
KSS	20120425	47.65	48.06	r_up	
KSS	20120426	48.06	48.55	r_up	
KSS	20120427	48.55	49.07	r_up	profit:1 jumps:1 global:1 continued:1 demand:1
KSS	20120430	49.07	48.42	r_down	
KSS	20120501	48.42	48.62	r_up	expected:1 slow:1 sales:1
KSS	20120502	48.62	48.96	r_up	
KSS	20120503	48.96	49.5	r_up	lonely:1 same-store:1 sales:1 number:1
KSS	20120504	49.5	48.34	r_down	
KSS	20120507	48.34	48.5	r_up	falter:1 uncertainty:1 outlooks:1 election:1
KSS	20120508	48.5	49.12	r_up	
KSS	20120509	49.12	49.12	r_up	's:2
KSS	20120510	49.12	47.0	r_down	disappoints:2 outlook:2 38:1 's:1 woes:1 profit:1 watch:2 but:1 inventory:1 rises:1
KSS	20120511	47.0	46.53	r_down	's:1
KSS	20120514	46.53	45.65	r_down	sentiment:1
KSS	20120515	45.65	45.3	r_down	loss:1 dividend:1 swings:1 suspends:1
KSS	20120516	45.3	45.24	r_down	
KSS	20120517	45.24	44.83	r_down	big:1
KSS	20120518	44.83	45.58	r_up	
KSS	20120521	45.58	46.13	r_up	
KSS	20120522	46.13	47.0	r_up	
KSS	20120523	47.0	47.26	r_up	's:1
KSS	20120524	47.26	48.33	r_up	
KSS	20120525	48.33	48.77	r_up	
