rally	PFG	26.615000
higher	PFG	23.621000
'08	PFG	20.661100
're	PFG	18.831000
32	PFG	17.461600
end	PFG	17.254600
financial	PFG	17.119900
$	PFG	17.068700
254	PFG	16.908500
15000	PFG	16.908500
big	PFG	16.508300
watch	PFG	16.464100
8217	PFG	15.809700
22	PFG	15.466100
ca	PFG	15.240600
financials	PFG	14.470600
lead	PFG	14.470600
2	PFG	11.400600
trades	PFG	10.262800
30	PFG	-32.513500
4.7	PFG	-32.295000
2010	PFG	-31.343300
n't	PFG	-26.871800
41	PFG	-25.062500
rise	PFG	-21.005800
1	PFG	-19.708300
4.6	PFG	-19.586800
200	PFG	-19.292500
mln	PFG	-19.292500
after	PFG	-19.152500
90	PFG	-17.874300
insurers	PFG	-17.438800
3	PFG	-17.269600
close	PFG	-17.059200
98	PFG	-16.681100
limited	PFG	-16.387200
down	PFG	-16.187700
sale	PFG	-14.218200
gets	PFG	-13.793200
