19	BSX	65.226500
narrows	BSX	57.459300
61	BSX	48.553400
-2	BSX	47.173000
22	BSX	43.846900
30	BSX	43.028800
watch	BSX	42.916500
reports	BSX	39.846600
losses	BSX	35.758700
approval	BSX	34.558600
rise	BSX	32.950200
loss	BSX	32.843200
tumbles	BSX	29.071800
fizzles	BSX	28.394700
1/28	BSX	27.782400
after	BSX	27.383800
'd	BSX	27.252200
54	BSX	26.817700
11	BSX	26.817700
265	BSX	-45.840000
focus	BSX	-40.199100
...	BSX	-37.339800
'08	BSX	-33.054600
482	BSX	-32.794100
forecast	BSX	-31.729900
expected	BSX	-27.870900
drag	BSX	-27.833900
29	BSX	-26.816700
3.5	BSX	-25.707000
1	BSX	-25.600000
900,000	BSX	-25.600000
2006	BSX	-25.600000
8.7	BSX	-25.600000
2.8	BSX	-24.805800
800	BSX	-24.805800
write-down	BSX	-24.616100
records	BSX	-24.616100
moves	BSX	-24.322400
25	BSX	-24.111800
