2	MRO	35.013600
2010	MRO	32.337600
rebound	MRO	31.676100
rise	MRO	27.170200
10	MRO	27.098700
higher	MRO	27.062600
21	MRO	26.288600
61	MRO	24.917200
lags	MRO	23.570700
5.5	MRO	19.653000
dip	MRO	19.644000
down	MRO	19.595500
20	MRO	19.414000
lifts	MRO	18.530700
1.3	MRO	18.477900
31	MRO	18.126300
demand	MRO	17.928500
gasoline	MRO	17.864900
19-	MRO	17.706500
spotlight	MRO	-31.290300
12	MRO	-28.085400
100	MRO	-25.599500
into	MRO	-23.114900
big	MRO	-22.622600
losses	MRO	-22.527400
62	MRO	-20.445200
spinoffs	MRO	-19.227200
2013	MRO	-19.140600
5.2	MRO	-19.140600
2012	MRO	-19.033300
gas	MRO	-18.719700
rebounds	MRO	-18.428900
5/15	MRO	-18.051700
but	MRO	-17.820300
do	MRO	-17.420300
easier	MRO	-17.420300
n't	MRO	-16.933300
jobs	MRO	-16.485900
47	MRO	-16.386500
