2011	AXP	216.820000
're	AXP	175.486000
focus	AXP	137.266000
other	AXP	135.184000
surge	AXP	126.226000
flat	AXP	119.555000
slip	AXP	117.867000
end	AXP	115.733000
downtrend	AXP	114.223000
rebound	AXP	113.932000
best	AXP	113.060000
manager	AXP	112.740000
optimism	AXP	110.893000
power	AXP	106.890000
bid	AXP	103.220000
rejected	AXP	103.220000
1.8	AXP	102.718000
5	AXP	101.781000
1.9	AXP	96.934500
down	AXP	-169.362000
47	AXP	-164.866000
2.7	AXP	-153.660000
shed	AXP	-138.924000
weak	AXP	-138.270000
forecast	AXP	-137.699000
mixed	AXP	-133.328000
limits	AXP	-132.429000
pace	AXP	-131.652000
drops	AXP	-130.565000
set	AXP	-127.400000
jump	AXP	-125.583000
71	AXP	-120.439000
declines	AXP	-115.398000
test	AXP	-115.251000
drop	AXP	-114.967000
follow	AXP	-114.904000
retreat	AXP	-112.315000
3.9	AXP	-111.932000
offers	AXP	-111.271000
