but	RRC	16.448800
weigh	RRC	15.143200
gas	RRC	15.096300
rise	RRC	11.574900
drop	RRC	11.477400
oil	RRC	11.377100
gains	RRC	11.139600
jump	RRC	10.723000
deal	RRC	10.697400
end	RRC	10.438400
heat	RRC	10.268900
380	RRC	10.034500
13	RRC	9.629140
2012	RRC	9.629140
12	RRC	9.629140
6	RRC	9.629140
rallies	RRC	9.600460
2011	RRC	9.245700
shale	RRC	7.756100
tap	RRC	-16.136600
losses	RRC	-14.392700
glut	RRC	-14.202200
lag	RRC	-14.202200
2008	RRC	-14.140600
drops	RRC	-13.466200
retreat	RRC	-12.908300
boost	RRC	-12.850100
2.5	RRC	-12.767600
fall	RRC	-12.179200
shares	RRC	-11.946600
market	RRC	-11.298200
worst	RRC	-10.690500
turns	RRC	-10.346200
7.6	RRC	-9.851450
30	RRC	-9.843410
watch	RRC	-9.843410
9	RRC	-9.843410
8.5	RRC	-9.843410
dips	RRC	-9.837500
