stocks	ICE	21.628900
2nd	ICE	19.533200
29	ICE	18.748500
advisories	ICE	17.169000
surprises	ICE	17.169000
70	ICE	16.907800
watch	ICE	14.108400
financial	ICE	14.006400
20	ICE	13.698300
boost	ICE	12.952200
make	ICE	12.101200
10	ICE	12.013000
300	ICE	11.994600
39	ICE	11.994600
583	ICE	11.994600
30	ICE	11.994600
2012	ICE	11.668500
2.9	ICE	10.610500
2.1	ICE	10.610500
financials	ICE	-19.490400
12	ICE	-14.737900
limits	ICE	-14.534400
tumble	ICE	-14.125200
lead	ICE	-13.700600
2	ICE	-12.678200
week	ICE	-12.645600
500	ICE	-12.226900
gains	ICE	-11.946700
350,000	ICE	-11.806800
derivatives	ICE	-11.593600
10.1	ICE	-11.399100
but	ICE	-11.300900
falls	ICE	-10.822000
14	ICE	-10.549600
--	ICE	-10.549600
76.97	ICE	-10.445600
08	ICE	-10.445600
'08	ICE	-10.445600
amp	ICE	-10.445600
