18	PEP	66.388000
21	PEP	56.567700
2008	PEP	41.355600
quality	PEP	40.239300
4.1	PEP	33.707300
eacute	PEP	32.728500
200	PEP	32.109000
watch	PEP	29.309100
markets	PEP	29.149200
meeting	PEP	28.492500
report	PEP	27.567700
sponsors	PEP	26.909500
could	PEP	26.823800
95	PEP	26.689900
like	PEP	26.689900
top	PEP	26.502600
deal	PEP	25.966400
week	PEP	25.252800
choppy	PEP	25.171100
4.9	PEP	-45.444000
n't	PEP	-40.682400
4.7	PEP	-37.303100
best	PEP	-34.513700
11,000	PEP	-34.191600
vs.	PEP	-32.558100
jobless	PEP	-31.807000
5.4	PEP	-31.120100
down	PEP	-30.716400
futures	PEP	-29.865200
500	PEP	-29.201300
record	PEP	-29.052900
2.7	PEP	-28.165600
sponsor	PEP	-28.165600
3.9	PEP	-28.165600
paring	PEP	-28.076700
adjusted	PEP	-28.076700
rise	PEP	-27.719400
brands	PEP	-27.702600
cut	PEP	-27.408100
