higher	MET	45.018200
reports	MET	26.446400
post	MET	23.023500
6.9	MET	22.280600
22.7	MET	20.968100
cuts	MET	20.598700
deal	MET	19.956100
fall	MET	19.770700
up	MET	19.697700
more	MET	19.558100
other	MET	17.476900
1	MET	16.594600
8.5	MET	16.393700
gains	MET	15.856100
630	MET	15.840700
8.25	MET	15.840700
under	MET	15.741900
2011	MET	15.530000
net	MET	15.470500
banks	MET	-39.772200
financial	MET	-32.272000
stock	MET	-27.346400
financials	MET	-27.085700
sale	MET	-22.948800
67	MET	-21.219600
lower	MET	-20.137600
70	MET	-19.826300
falls	MET	-19.697200
3	MET	-18.430000
again	MET	-17.554100
down	MET	-17.033500
over	MET	-16.616000
vs.	MET	-16.444500
500	MET	-16.336800
sink	MET	-16.012400
''	MET	-15.960500
``	MET	-15.960500
mortgage	MET	-15.941700
late	MET	-15.607500
