60	MUR	17.006800
outperforms	MUR	14.861000
4	MUR	13.186300
5.5	MUR	13.186300
71	MUR	13.186300
109	MUR	12.432800
250	MUR	12.432800
3.7	MUR	12.432800
energy	MUR	12.418300
perk	MUR	11.741600
86	MUR	11.687800
24	MUR	10.744000
down	MUR	10.586000
lead	MUR	10.211500
production	MUR	9.510250
8217	MUR	9.331190
s	MUR	9.331190
10,000	MUR	9.331190
battleground	MUR	9.331190
14	MUR	-19.200000
625	MUR	-18.842100
way	MUR	-18.416200
pace	MUR	-17.716800
2	MUR	-16.244900
2012	MUR	-16.045800
end	MUR	-15.172400
losses	MUR	-14.435800
18-19	MUR	-13.741300
2008	MUR	-13.741300
7.4	MUR	-13.741300
n't	MUR	-13.741300
off	MUR	-12.426700
13	MUR	-12.349800
2009	MUR	-12.349800
slide	MUR	-11.978500
oil	MUR	-10.987100
falls	MUR	-10.129300
margins	MUR	-10.129300
weaker	MUR	-10.129300
