market	X	50.678500
2.1	X	41.146500
but	X	35.533900
stock	X	28.319500
28	X	27.470300
profit	X	23.856700
''	X	23.215800
``	X	23.215800
movers	X	22.473800
higher	X	21.691900
29	X	21.271200
2012	X	21.271200
50	X	20.518900
5th	X	18.713900
1960	X	18.713900
7.5	X	18.713900
amp	X	18.713900
8.9	X	18.320100
raises	X	17.837300
loss	X	-39.261200
more	X	-33.930200
9.7	X	-33.518800
get	X	-32.140200
solidly	X	-26.412000
move	X	-26.412000
posts	X	-23.443900
linger	X	-23.323300
spotlight	X	-23.323300
red	X	-23.323300
warns	X	-22.513500
boost	X	-22.467600
--	X	-21.803700
100	X	-21.803700
n't	X	-19.656200
3-year	X	-19.622200
pare	X	-19.622200
auction	X	-19.622200
...	X	-18.998000
'll	X	-18.998000
