2	A	22.466100
23	A	21.235200
gains	A	18.955500
2,700	A	18.682000
10,500	A	14.941700
2009	A	14.941700
15	A	14.941700
1	A	14.524400
broad	A	13.802100
focus	A	13.317500
rally	A	11.902000
profit	A	10.491700
swings	A	10.491700
close	A	10.108800
advancers	A	9.918150
decliners	A	9.918150
techs	A	9.670060
1.5	A	9.033390
``	A	8.699190
late	A	-25.289800
-2	A	-24.552800
falls	A	-16.636800
9/15	A	-16.034800
n't	A	-15.695900
25	A	-14.787400
'09	A	-14.787400
companies	A	-14.024100
$	A	-14.001100
buy	A	-13.862400
600	A	-12.456500
26	A	-10.632400
declining	A	-10.378600
gaining	A	-10.378600
time	A	-9.558140
good	A	-9.558140
trade	A	-9.421170
2012	A	-8.820920
you	A	-8.820920
top	A	-8.820920
