30	TWC	48.153500
3.1	TWC	34.974000
falls	TWC	34.542400
trade	TWC	33.652300
rise	TWC	33.151700
1.5	TWC	30.544800
profit	TWC	29.309800
declines	TWC	26.194600
means	TWC	25.600100
than	TWC	25.114600
22	TWC	24.966800
2011	TWC	24.966800
7.6	TWC	24.396000
late	TWC	24.384300
rallies	TWC	23.452000
fall	TWC	23.363600
down	TWC	21.633500
analyst	TWC	20.563700
bullish	TWC	20.563700
15	TWC	-38.889400
key	TWC	-35.908900
8.2	TWC	-35.050900
hiding	TWC	-33.131700
23	TWC	-28.124800
8.5	TWC	-27.658900
7.8	TWC	-27.658900
say	TWC	-27.658900
|	TWC	-27.658900
550	TWC	-27.658900
after	TWC	-27.586400
``	TWC	-25.917500
''	TWC	-25.917500
1989	TWC	-25.845500
up	TWC	-24.238500
7.4	TWC	-22.353700
2010	TWC	-21.451600
results	TWC	-20.802500
seen	TWC	-20.802500
hours	TWC	-19.916100
