500	CELG	30.289500
2010	CELG	26.286100
2.9	CELG	21.261500
climb	CELG	19.591000
2012	CELG	18.329400
2.5	CELG	18.283100
150,000	CELG	17.970000
4.5	CELG	17.970000
higher	CELG	17.721500
1.25	CELG	17.591600
9	CELG	17.591600
market	CELG	16.710200
stocks	CELG	15.976200
drug-stock	CELG	14.484500
gain	CELG	14.200600
14	CELG	13.246800
tanks	CELG	13.111000
soar	CELG	13.111000
down	CELG	13.028900
n't	CELG	-31.379700
2011	CELG	-30.919000
watch	CELG	-24.993600
focus	CELG	-24.704700
2009	CELG	-24.695100
4	CELG	-22.358900
lower	CELG	-20.887400
2	CELG	-19.822600
6	CELG	-18.575200
88	CELG	-18.575200
33	CELG	-18.575200
drug	CELG	-17.874700
movers	CELG	-17.802000
19.90	CELG	-16.845900
8.8	CELG	-14.642100
eyes	CELG	-14.251400
possibility	CELG	-14.251400
3	CELG	-13.494400
've	CELG	-13.026300
into	CELG	-13.026300
