'the	TSS	13.903100
4.9	TSS	13.278800
7	TSS	13.278800
2012	TSS	13.278800
22	TSS	13.278800
focus	TSS	13.278800
17	TSS	13.278800
agrees	TSS	12.279400
1.4	TSS	12.279400
buy	TSS	12.279400
billion	TSS	12.279400
profit	TSS	12.217400
ways	TSS	12.217400
cut	TSS	12.217400
misses	TSS	12.217400
exposure	TSS	12.217400
gaining	TSS	11.358500
's	TSS	-0.059447
8.1	TSS	-0.554179
3.7	TSS	-15.769700
108	TSS	-15.769700
10	TSS	-15.769700
24	TSS	-15.769700
into	TSS	-15.769700
8.3	TSS	-15.189900
2010	TSS	-15.026800
9.2	TSS	-15.026800
rising	TSS	-14.896800
biggest	TSS	-3.538240
declining	TSS	-3.538240
stocks	TSS	-3.538240
$	TSS	-2.910570
8.1	TSS	-0.554179
's	TSS	-0.059447
gaining	TSS	11.358500
exposure	TSS	12.217400
misses	TSS	12.217400
cut	TSS	12.217400
ways	TSS	12.217400
