10	MO	33.412700
2010	MO	32.715100
2009	MO	28.574500
34	MO	28.484900
22.5	MO	24.962000
play	MO	24.525100
77	MO	24.415200
market	MO	21.839100
3.7	MO	21.429900
1500	MO	21.001900
2007	MO	20.554800
futures	MO	20.474200
2015	MO	19.112600
630	MO	19.112600
drag	MO	18.978000
6.9	MO	18.743500
7	MO	18.281000
cycle	MO	17.948400
warnings	MO	17.917800
57	MO	-40.164000
6	MO	-38.546700
1.5	MO	-34.783300
9	MO	-29.214100
13	MO	-25.562300
6.6	MO	-24.618000
+30	MO	-24.125100
up	MO	-22.589500
27	MO	-21.515500
earnings	MO	-21.081100
8c	MO	-19.926200
...	MO	-19.926200
98	MO	-19.926200
can	MO	-19.469800
8	MO	-19.437400
300	MO	-19.130500
1.67	MO	-18.921200
rise	MO	-18.107800
you	MO	-18.019500
tobacco	MO	-17.612000
