upgrade	MAR	20.375200
100	MAR	19.512900
2012	MAR	16.743300
11/4	MAR	16.743300
n't	MAR	16.743300
25	MAR	16.743300
21	MAR	16.743300
2015	MAR	16.466200
2009	MAR	16.180800
investors	MAR	15.816700
immigration	MAR	14.603400
swings	MAR	14.275400
losing	MAR	14.222700
trade	MAR	14.072600
2011	MAR	13.978300
outlook	MAR	13.823400
rises	MAR	13.518500
data	MAR	13.386800
jobless	MAR	12.885600
16	MAR	-25.045400
3rd	MAR	-24.290700
550	MAR	-22.276700
2007	MAR	-22.276700
4.2	MAR	-21.341400
400,000	MAR	-21.341400
drops	MAR	-20.327400
43	MAR	-20.327400
28	MAR	-19.546500
27	MAR	-18.783500
stocks	MAR	-18.633000
lockout	MAR	-17.286500
500	MAR	-16.845900
5	MAR	-16.845900
300	MAR	-16.845900
5.3	MAR	-16.845900
65	MAR	-16.845900
slide	MAR	-16.686900
late	MAR	-16.686900
12	MAR	-15.727700
