8.5	AMGN	82.432100
10	AMGN	74.776700
500	AMGN	70.844600
15	AMGN	59.216100
target	AMGN	56.945100
+80	AMGN	55.880000
2007	AMGN	55.880000
climb	AMGN	55.100500
higher	AMGN	50.609900
slightly	AMGN	49.718600
costs	AMGN	48.479800
shares	AMGN	47.208200
edge	AMGN	46.372500
health-care	AMGN	45.597900
sector	AMGN	44.583800
40	AMGN	42.832900
29	AMGN	42.426700
68	AMGN	42.358600
breaks	AMGN	41.617800
slide	AMGN	-64.740100
2	AMGN	-61.746900
9	AMGN	-57.654600
14	AMGN	-55.604000
sluggish	AMGN	-52.286400
2011	AMGN	-52.130500
11	AMGN	-46.597300
climbs	AMGN	-45.529400
boom	AMGN	-41.480500
ways	AMGN	-41.480500
2015	AMGN	-40.692700
quarterly	AMGN	-40.692700
early	AMGN	-39.739900
fall	AMGN	-39.219800
sales	AMGN	-39.017500
slip	AMGN	-37.912400
49	AMGN	-37.710300
2013	AMGN	-37.710300
57	AMGN	-37.710300
51	AMGN	-37.710300
