25	SE	18.804300
bucks	SE	14.360900
trend	SE	14.360900
fargo	SE	12.214900
24	SE	12.214900
-9	SE	12.214900
11	SE	12.214900
2011	SE	12.214900
focus	SE	10.821300
up	SE	10.230600
prices	SE	7.844660
n't	SE	7.760470
5	SE	7.327540
these	SE	7.327540
overlooked	SE	7.327540
spike	SE	7.327540
earnings	SE	7.250840
8	SE	6.041120
billion	SE	6.041120
1	SE	-19.406700
1.25	SE	-14.357800
20	SE	-13.708100
500	SE	-13.708100
stocks	SE	-10.762800
rise	SE	-10.252500
30	SE	-10.234000
surprises	SE	-9.289440
advisories	SE	-9.289440
21.50	SE	-8.521320
2010	SE	-8.308790
380	SE	-8.238200
lead	SE	-8.213800
gains	SE	-7.917440
53	SE	-7.215740
36	SE	-6.900370
45	SE	-6.481330
down	SE	-6.229700
cage	SE	-5.941980
plants	SE	-5.941980
