...	JCI	13.450600
500	JCI	13.450600
n't	JCI	13.218100
'10	JCI	11.394100
25,000	JCI	11.292800
2	JCI	11.292800
63	JCI	10.996600
1	JCI	10.162700
spotlight	JCI	10.083300
20	JCI	9.464590
bankruptcy	JCI	9.385810
gridlock	JCI	8.856150
damaging	JCI	8.856150
2010	JCI	8.692440
27	JCI	8.675140
more	JCI	8.606050
sees	JCI	7.294320
retail	JCI	7.055070
report	JCI	6.798050
7.1	JCI	-19.190600
10	JCI	-18.939400
'09	JCI	-16.103700
6.5	JCI	-14.579300
3.5	JCI	-14.579300
rises	JCI	-14.395800
strong	JCI	-14.395800
15.5	JCI	-14.170000
2009	JCI	-12.737300
5.5	JCI	-12.056100
futures	JCI	-11.484800
17	JCI	-11.003900
1,100	JCI	-10.585100
21	JCI	-10.103400
looms	JCI	-9.785110
deflation	JCI	-9.785110
sales	JCI	-7.340780
close	JCI	-7.186480
car-sector	JCI	-6.353810
better	JCI	-6.353810
