2009	TJX	33.852700
pace	TJX	28.510500
11	TJX	25.350100
delivers	TJX	24.695000
17	TJX	23.813300
weakness	TJX	23.229500
16	TJX	22.406400
miss	TJX	21.795200
21	TJX	21.216200
58	TJX	19.737600
stores	TJX	19.624600
may	TJX	18.906900
63	TJX	18.727700
1.3	TJX	18.727700
'08	TJX	17.622800
holiday	TJX	17.216200
jobs	TJX	17.190200
'cliff	TJX	16.836500
shares	TJX	16.799500
3	TJX	-32.506600
7	TJX	-27.360500
profit	TJX	-25.624800
200	TJX	-25.511500
drop	TJX	-23.854200
views	TJX	-21.665500
back-to-school	TJX	-21.300700
15	TJX	-20.785000
rise	TJX	-18.994100
store	TJX	-17.999600
2008	TJX	-17.930800
--	TJX	-17.930800
10	TJX	-17.930800
debt	TJX	-17.448700
9	TJX	-17.075800
brings	TJX	-16.808300
layaway	TJX	-16.808300
25	TJX	-16.746500
1.6	TJX	-16.383600
2	TJX	-16.383600
