up	ADP	48.857400
focus	ADP	41.211600
250,000	ADP	25.560600
9,000	ADP	24.904000
20,000	ADP	24.561400
35	ADP	24.107900
2-day	ADP	22.877800
5	ADP	22.129200
declining	ADP	20.319700
gaining	ADP	20.319700
beats	ADP	17.270500
expectations	ADP	17.270500
report	ADP	16.780600
payrolls	ADP	16.449900
8,000	ADP	16.087500
42	ADP	16.087500
're	ADP	16.087500
5.1	ADP	15.598200
cut	ADP	15.225900
slows	ADP	-26.965000
cuts	ADP	-25.903700
6	ADP	-25.291200
0.3	ADP	-25.061100
stock	ADP	-24.346600
but	ADP	-23.942800
reports	ADP	-23.769500
portfolio	ADP	-23.123600
103	ADP	-22.114800
new	ADP	-21.160100
shows	ADP	-19.625800
1.8	ADP	-19.248100
n't	ADP	-19.248100
10	ADP	-19.248100
6.4	ADP	-19.248100
8.7	ADP	-18.711400
data	ADP	-17.368000
futures	ADP	-17.368000
watch	ADP	-17.006500
higher	ADP	-16.416900
