1	STT	73.021500
gains	STT	64.181400
9	STT	58.137800
14	STT	56.977300
earnings	STT	56.642900
rules	STT	56.516900
fall	STT	54.910800
37	STT	53.793700
lift	STT	51.536500
correction	STT	47.696800
unit	STT	47.457800
rescue	STT	47.383700
165	STT	42.259900
top	STT	39.779500
bank-stock	STT	38.462100
now	STT	36.886400
15	STT	36.171600
financial	STT	36.120800
large	STT	35.761200
8217	STT	-117.780000
11	STT	-105.197000
4.5	STT	-82.378500
may	STT	-68.640900
worries	STT	-58.799800
2.5	STT	-58.040100
economic	STT	-57.087000
8216	STT	-56.876600
'09	STT	-52.578800
5.1	STT	-51.996300
investors	STT	-51.939200
up	STT	-48.591400
2	STT	-47.313400
end	STT	-47.078700
volatile	STT	-45.592200
analysts	STT	-45.585100
day	STT	-45.395500
over	STT	-44.730500
but	STT	-42.834900
fund	STT	-42.220400
