$	HSP	32.240400
10	HSP	21.048400
09	HSP	16.372700
39	HSP	13.567300
72	HSP	13.567300
surprises	HSP	13.372700
advisories	HSP	13.372700
2009	HSP	13.346500
south	HSP	12.881200
head	HSP	12.881200
woes	HSP	10.783300
tumbles	HSP	10.783300
news	HSP	8.959980
tumble	HSP	8.959980
63	HSP	8.464430
recall	HSP	7.901330
plunge	HSP	7.901330
but	HSP	7.410560
fizzles	HSP	7.410560
...	HSP	-17.892900
8.9	HSP	-17.892900
37	HSP	-17.207000
scrapped	HSP	-15.621400
3.7	HSP	-15.484100
weighs	HSP	-15.352100
8.8	HSP	-14.647300
climbs	HSP	-12.097400
5.8	HSP	-11.715900
5.7	HSP	-11.398600
-2	HSP	-11.398600
20	HSP	-11.398600
3	HSP	-11.398600
stocks	HSP	-10.772600
2.8	HSP	-9.871820
3.0	HSP	-9.625010
still	HSP	-8.789290
analysts	HSP	-8.789290
cautious	HSP	-8.789290
2011	HSP	-8.564180
