up	TROW	14.934800
smack	TROW	13.114700
falls	TROW	13.017900
financials	TROW	12.457900
2008	TROW	12.056500
9	TROW	12.045900
amp	TROW	12.045900
12	TROW	12.045900
15	TROW	12.045900
220,000	TROW	12.045900
're	TROW	12.045900
=	TROW	12.045900
401	TROW	11.266400
k	TROW	11.266400
5	TROW	10.945200
focus	TROW	10.720000
2nd	TROW	10.691800
26	TROW	10.691800
500	TROW	10.359100
fund	TROW	-27.451800
34	TROW	-15.720300
30	TROW	-14.745700
2011	TROW	-14.592300
3	TROW	-13.280800
135	TROW	-12.941800
firms	TROW	-12.857600
2009	TROW	-12.531700
but	TROW	-12.165300
buy	TROW	-11.919500
51	TROW	-11.864800
deal	TROW	-11.156600
dividend	TROW	-10.191700
lower	TROW	-10.040500
saga	TROW	-10.040500
rules	TROW	-9.571410
surprises	TROW	-9.390430
advisories	TROW	-9.390430
leaders	TROW	-9.258640
course	TROW	-9.258640
