4	GE	46.045700
5	GE	43.814700
drop	GE	42.668000
earnings	GE	38.428000
16	GE	35.816000
20	GE	30.509300
seen	GE	28.517000
1.5	GE	27.300300
62,000	GE	27.204200
profit	GE	27.171800
moves	GE	27.049600
2.5	GE	26.248900
n't	GE	25.824200
-20	GE	25.735000
into	GE	25.692100
futures	GE	25.685800
...	GE	24.268400
7	GE	24.265300
1.3	GE	24.240800
25	GE	-57.094600
industry	GE	-54.688600
70	GE	-45.278800
gathers	GE	-43.671400
7.69	GE	-33.653500
its	GE	-32.785200
1.36	GE	-31.724800
200	GE	-30.651600
investments	GE	-28.432200
4.9	GE	-28.341900
57	GE	-27.042400
2013	GE	-26.613100
investors	GE	-25.584700
2.3	GE	-24.718800
profits	GE	-24.585500
off	GE	-24.562600
financials	GE	-24.378100
'll	GE	-23.554800
470	GE	-23.554800
30,000	GE	-23.554800
