34	BAX	27.620400
7.5	BAX	23.668600
n't	BAX	23.179100
climb	BAX	22.512100
2008	BAX	21.182500
590	BAX	20.557100
4	BAX	20.080700
drug	BAX	19.639300
lifted	BAX	17.354300
19	BAX	17.227700
after	BAX	17.106400
15	BAX	16.824700
flu	BAX	16.771600
2.5	BAX	15.854400
6	BAX	15.854400
25	BAX	15.200300
2000	BAX	15.200300
8.1	BAX	15.200300
not	BAX	14.501000
500	BAX	-26.165200
'09	BAX	-23.509100
sales	BAX	-23.157600
11	BAX	-22.740300
watch	BAX	-21.672600
+80	BAX	-21.373700
market	BAX	-21.166900
higher	BAX	-19.995600
3.9	BAX	-19.890200
6.5	BAX	-15.840000
37	BAX	-15.417700
'd	BAX	-15.417700
5	BAX	-15.417700
...	BAX	-15.417700
drop	BAX	-14.257900
0	BAX	-13.761100
1	BAX	-13.761100
3.5	BAX	-13.337200
shares	BAX	-13.025200
flat	BAX	-12.782600
