...	AEP	38.891300
3-	AEP	27.356700
09	AEP	27.356700
25	AEP	26.871000
3	AEP	26.432300
2	AEP	25.374300
stock	AEP	24.127600
2008	AEP	23.329100
24	AEP	22.014400
3.25	AEP	21.310800
10	AEP	20.501700
12	AEP	18.968700
profit	AEP	18.815000
''	AEP	18.481900
``	AEP	18.481900
watch	AEP	18.261700
2012	AEP	18.195500
blizzard	AEP	17.845300
eye	AEP	17.845300
focus	AEP	-38.420500
8	AEP	-34.945100
2.8	AEP	-28.451100
2030	AEP	-27.931300
8.1	AEP	-26.255400
48	AEP	-24.520600
30	AEP	-24.520600
500	AEP	-24.520600
2.6	AEP	-24.520600
50	AEP	-24.520600
2010	AEP	-22.862300
1	AEP	-21.158900
5.8	AEP	-21.158900
+	AEP	-21.158900
target	AEP	-21.148100
amp	AEP	-18.911700
275	AEP	-18.640900
14000	AEP	-18.052500
jumps	AEP	-15.409800
forecast	AEP	-15.409800
