2	LUV	58.608100
'09	LUV	48.637100
3.9	LUV	44.598400
loss	LUV	40.481900
737-800	LUV	38.189900
swings	LUV	34.271000
5	LUV	34.234900
2.2	LUV	33.892500
extend	LUV	33.838700
out	LUV	32.085100
15	LUV	31.350300
jobless	LUV	30.712200
air	LUV	30.658300
fewer	LUV	30.243700
buy	LUV	29.848400
''	LUV	29.782600
``	LUV	29.782600
sending	LUV	29.583500
turf	LUV	29.545400
losses	LUV	-46.232400
says	LUV	-43.779700
more	LUV	-43.070600
44	LUV	-42.552200
717	LUV	-42.495600
new	LUV	-39.765700
1.4	LUV	-37.183900
2007	LUV	-37.031600
rally	LUV	-36.225800
likely	LUV	-34.533800
upgrades	LUV	-34.313900
economy	LUV	-34.262100
sales	LUV	-34.224900
traffic	LUV	-33.988100
deal	LUV	-33.897100
low	LUV	-33.833000
falls	LUV	-33.484100
can	LUV	-32.832500
pressure	LUV	-32.147900
0.6	LUV	-31.441300
