close	AIG	43.854900
buy	AIG	29.302500
gain	AIG	27.388200
billion	AIG	25.690700
23	AIG	25.504700
9/11	AIG	23.305600
says	AIG	23.252000
reports	AIG	22.583700
next	AIG	22.191700
vs	AIG	21.733000
effect	AIG	21.674200
won’t	AIG	21.278500
60	AIG	20.642400
rules	AIG	18.547500
insurers	AIG	18.459000
rises	AIG	17.506500
7	AIG	17.315200
sell	AIG	17.110700
rally	AIG	17.079400
lower	AIG	-30.342700
financial	AIG	-26.773000
2008	AIG	-26.592200
day	AIG	-26.005000
1	AIG	-24.225600
concerns	AIG	-21.732600
but	AIG	-21.690000
buoy	AIG	-20.521200
sale	AIG	-20.431400
late	AIG	-19.992400
...	AIG	-19.656400
3.2	AIG	-19.021200
2.16	AIG	-19.010200
80	AIG	-18.371900
96	AIG	-18.335100
2010	AIG	-18.321700
new	AIG	-18.045800
second	AIG	-18.025500
futures	AIG	-17.919800
bank	AIG	-17.867300
