shine	CNX	29.518800
edge	CNX	26.412100
jump	CNX	24.840000
3.4	CNX	24.642900
116	CNX	24.603100
but	CNX	23.322900
higher	CNX	21.898000
dip	CNX	20.710300
50	CNX	19.005700
down	CNX	18.629600
markets	CNX	18.134900
see	CNX	18.057000
16	CNX	17.576300
has	CNX	16.639100
losing	CNX	16.467100
outperform	CNX	15.803900
49	CNX	15.293400
2.7	CNX	15.293400
318	CNX	15.293400
fall	CNX	-25.339500
off	CNX	-19.236200
drops	CNX	-18.540000
after	CNX	-18.533700
flatten	CNX	-18.394300
focus	CNX	-18.228900
mixed	CNX	-17.622100
gain	CNX	-17.370400
90	CNX	-17.035500
19	CNX	-16.529300
holds	CNX	-16.528800
takes	CNX	-15.950700
losses	CNX	-15.382400
200	CNX	-14.864500
14	CNX	-14.864500
9/15	CNX	-14.864500
weigh	CNX	-14.864500
jumps	CNX	-14.722000
surrenders	CNX	-14.584100
rise	CNX	-14.522300
