20080722	r_down
20080724	r_up
20090515	r_down
20091104	r_up
20091105	r_up
20091111	r_down
20091116	r_up
20091117	r_up
20091120	r_up
20091123	r_down
20091124	r_down
20091130	r_down
20091201	r_up
20091202	r_down
20091204	r_down
20091210	r_up
20091211	r_down
20091214	r_up
20091221	r_up
20091224	r_down
20091228	r_up
20091229	r_down
20100107	r_up
20100112	r_down
20100113	r_up
20100114	r_up
20100115	r_down
20100120	r_up
20100121	r_down
20100122	r_down
20100128	r_down
20100201	r_up
20100203	r_down
20100208	r_down
20100209	r_down
20100210	r_down
20100212	r_up
20100216	r_up
20100217	r_down
20100218	r_down
20100219	r_up
20100222	r_down
20100223	r_down
20100302	r_up
20100303	r_down
20100309	r_down
20100316	r_up
20100319	r_down
20100322	r_up
20100323	r_up
20100324	r_down
20100331	r_down
20100407	r_down
20100408	r_down
20100413	r_down
20100416	r_down
20100421	r_down
20100423	r_up
20100426	r_down
20100428	r_up
20100429	r_up
20100430	r_down
20100503	r_up
20100504	r_up
20100505	r_down
20100506	r_down
20100511	r_down
20100512	r_up
20100513	r_down
20100517	r_down
20100521	r_up
20100525	r_up
20100602	r_up
20100603	r_down
20100604	r_down
20100616	r_down
20100617	r_down
20100621	r_down
20100623	r_up
20100624	r_up
20100625	r_up
20100628	r_up
20100630	r_down
20100706	r_up
20100708	r_up
20100709	r_up
20100721	r_down
20100722	r_down
20100723	r_down
20100727	r_down
20100729	r_up
20100730	r_down
20100802	r_up
20100805	r_down
20100811	r_down
20100824	r_down
20100825	r_up
20100827	r_up
20100830	r_down
20100901	r_up
20100907	r_down
20100913	r_down
20100922	r_up
20100923	r_down
20100924	r_up
20100927	r_down
20100929	r_down
20101001	r_down
20101004	r_down
20101005	r_up
20101012	r_down
20101014	r_down
20101018	r_up
20101019	r_down
20101022	r_up
20101028	r_up
20101029	r_down
20101102	r_up
20101129	r_down
20101130	r_down
20101201	r_up
20101202	r_up
20101203	r_up
20101207	r_up
20101209	r_up
20101213	r_up
20101217	r_down
20101223	r_up
20101229	r_up
20110105	r_up
20110107	r_up
20110111	r_down
20110113	r_down
20110114	r_down
20110118	r_down
20110120	r_up
20110127	r_up
20110131	r_up
20110203	r_down
20110204	r_down
20110208	r_up
20110209	r_down
20110215	r_down
20110218	r_down
20110225	r_up
20110228	r_up
20110301	r_down
20110303	r_up
20110304	r_down
20110310	r_down
20110317	r_up
20110322	r_up
20110323	r_up
20110331	r_down
20110406	r_up
20110407	r_down
20110411	r_down
20110415	r_up
20110419	r_down
20110425	r_up
20110426	r_up
20110427	r_up
20110428	r_up
20110429	r_up
20110503	r_up
20110511	r_down
20110512	r_up
20110513	r_down
20110516	r_up
20110517	r_down
20110523	r_down
20110524	r_down
20110525	r_down
20110526	r_down
20110527	r_down
20110601	r_down
20110607	r_up
20110608	r_up
20110613	r_up
20110620	r_up
20110621	r_down
20110624	r_down
20110628	r_up
20110629	r_up
20110705	r_down
20110707	r_up
20110708	r_up
20110713	r_up
20110715	r_down
20110719	r_up
20110721	r_up
20110722	r_down
20110728	r_down
20110729	r_down
20110803	r_down
20110808	r_down
20110818	r_down
20110906	r_down
20110909	r_down
20110913	r_up
20110914	r_up
20110929	r_up
20110930	r_up
20111007	r_up
20111011	r_down
20111014	r_up
20111018	r_up
20111028	r_up
20111101	r_down
20111109	r_down
20111110	r_up
20111111	r_up
20111114	r_down
20111121	r_down
20111122	r_down
20111123	r_down
20111207	r_up
20111208	r_down
20111209	r_up
20111213	r_up
20111215	r_up
20111221	r_up
20111228	r_down
20120104	r_up
20120106	r_down
20120126	r_up
20120201	r_up
20120202	r_down
20120203	r_down
20120207	r_up
20120210	r_down
20120215	r_down
20120306	r_down
20120309	r_up
20120313	r_up
20120328	r_down
