20080306	r_down
20080310	r_down
20080311	r_down
20080312	r_down
20080313	r_up
20080314	r_down
20080317	r_up
20080324	r_up
20080402	r_down
20080408	r_up
20080410	r_up
20080411	r_down
20080415	r_up
20080422	r_down
20080423	r_up
20080425	r_up
20080501	r_up
20080506	r_down
20080611	r_down
20080618	r_down
20080619	r_down
20080620	r_down
20080623	r_up
20080702	r_up
20080710	r_down
20080718	r_up
20080722	r_up
20080723	r_up
20080724	r_down
20080728	r_down
20080801	r_down
20080815	r_up
20080818	r_down
20080825	r_down
20080905	r_down
20080908	r_up
20080924	r_up
20081016	r_up
20081021	r_down
20081022	r_down
20081023	r_up
20081027	r_down
20081103	r_up
20081104	r_down
20081105	r_down
20090116	r_up
20090120	r_down
20090121	r_up
20090122	r_up
20090128	r_up
20090129	r_down
20090202	r_up
20090203	r_up
20090205	r_up
20090218	r_down
20090224	r_up
20090226	r_down
20090305	r_down
20090413	r_up
20090421	r_up
20090422	r_up
20090507	r_up
20090513	r_up
20090528	r_up
20090626	r_up
20090727	r_down
20090728	r_up
20090729	r_down
20090730	r_up
20090804	r_down
20090806	r_down
20090811	r_down
20090817	r_up
20090818	r_down
20090819	r_down
20090824	r_up
20090827	r_up
20090902	r_up
20090904	r_up
20090908	r_down
20090910	r_up
20090911	r_down
20090914	r_up
20090918	r_down
20090925	r_down
20090930	r_down
20091008	r_down
20091009	r_up
20091014	r_up
20091020	r_up
20091021	r_down
20091026	r_down
20091027	r_up
20091028	r_down
20091029	r_up
20091102	r_up
20091103	r_up
20091104	r_up
20091109	r_up
20091116	r_up
20091120	r_up
20091130	r_down
20091208	r_up
20091211	r_down
20091222	r_up
20091224	r_down
20091229	r_down
20100112	r_down
20100113	r_up
20100115	r_up
20100125	r_up
20100126	r_down
20100127	r_up
20100204	r_down
20100205	r_down
20100208	r_down
20100209	r_down
20100210	r_down
20100216	r_down
20100217	r_up
20100219	r_down
20100222	r_up
20100224	r_up
20100301	r_up
20100302	r_down
20100304	r_down
20100305	r_up
20100315	r_down
20100319	r_up
20100322	r_down
20100325	r_up
20100326	r_down
20100401	r_up
20100407	r_down
20100420	r_down
20100421	r_down
20100428	r_up
20100429	r_up
20100430	r_down
20100510	r_up
20100511	r_up
20100513	r_down
20100518	r_down
20100614	r_up
20100624	r_down
20100630	r_down
20100702	r_down
20100707	r_up
20100709	r_up
20100721	r_down
20100722	r_up
20100728	r_down
20100729	r_down
20100809	r_up
20100826	r_down
20100902	r_up
20100915	r_down
20101011	r_up
20101013	r_up
20101014	r_up
20101019	r_down
20101027	r_down
20101029	r_down
20101103	r_up
20101104	r_up
20101109	r_down
20101118	r_down
20101122	r_up
20101203	r_down
20101210	r_up
20110107	r_up
20110110	r_up
20110112	r_up
20110118	r_down
20110120	r_down
20110126	r_up
20110127	r_up
20110203	r_down
20110209	r_down
20110223	r_down
20110303	r_up
20110308	r_up
20110316	r_down
20110323	r_down
20110421	r_up
20110425	r_down
20110426	r_up
20110427	r_up
20110428	r_up
20110429	r_up
20110502	r_up
20110513	r_up
20110525	r_down
20110613	r_down
20110620	r_up
20110621	r_up
20110623	r_down
20110708	r_down
20110719	r_down
20110720	r_up
20110721	r_up
20110727	r_down
20110728	r_down
20110801	r_down
20110810	r_down
20110811	r_up
20110822	r_down
20110831	r_up
20110901	r_up
20110912	r_up
20110914	r_up
20110920	r_up
20110921	r_down
20111006	r_up
20111007	r_up
20111018	r_down
20111024	r_up
20111026	r_up
20111027	r_up
20111110	r_up
20111116	r_down
20111201	r_down
20111221	r_up
20111229	r_up
20120125	r_down
20120126	r_down
20120203	r_down
20120315	r_down
20120323	r_up
20120328	r_up
20120329	r_up
20120330	r_up
